date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:29:55	5204/5204	---MCZ	200	added ('OK')	text/css	etag:W/%221454-62d7974e-fd1e5b8e2c64ad33;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/magnific.popup.css?ver=ver_1.0.4	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/magnific.popupe553.css	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:55	19289/19289	---MCZ	200	added ('OK')	text/css	etag:W/%224d4d-62d7974f-67a46d45b256a88;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/swiper.css?ver=ver_1.0.4	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/css/swipere553.css	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:56	1613/1613	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:29:57%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/34	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/34.json	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:56	2489/2489	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:29:57%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fcreative-portfolio%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed571c.json	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:29:57%20GMT	https://marketifythemes.net/wp/cavani/01/?p=34	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/index1e7e.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:58	2547/2547	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:29:57%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fcreative-portfolio%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed20c8	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:59	1129/1129	---M--	200	added ('OK')	image/jpeg	etag:%22469-62d798f9-f999e896b929e29d;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/img/thumb/square.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/img/thumb/square.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:29:59	79448/79448	---M--	200	added ('OK')	image/jpeg	etag:%2213658-62987bbe-52cf9baa677f8f15;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/1.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/1.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:02	63009/63009	---M--	200	added ('OK')	image/jpeg	etag:%22f621-62987bc0-516a4064eac564b6;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/3.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/3.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:04	115899/115899	---M--	200	added ('OK')	image/jpeg	etag:%221c4bb-62987bc1-d68bb2564ccd0bbd;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/4.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/4.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:04	53105/53105	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:05%20GMT	https://marketifythemes.net/wp/cavani/01/project/ave-brook/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/project/ave-brook/index.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:04	53250/53250	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:05%20GMT	https://marketifythemes.net/wp/cavani/01/project/kelly-hookin/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/project/kelly-hookin/index.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:05	53514/53514	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:05%20GMT	https://marketifythemes.net/wp/cavani/01/project/ashley-flores/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/project/ashley-flores/index.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:06	103760/103760	---M--	200	added ('OK')	image/jpeg	etag:%2219550-62987bc2-e8b26598cd95cd24;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:06	131354/131354	---M--	200	added ('OK')	image/jpeg	etag:%222011a-62987bc3-c4255356e28cd5d1;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/6.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/6.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:07	53036/53036	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:06%20GMT	https://marketifythemes.net/wp/cavani/01/project/alla-gorova/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/project/alla-gorova/index.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:07	68088/68088	---M--	200	added ('OK')	image/jpeg	etag:%22109f8-62987bbf-a5ef6769f962c590;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/2.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/2.jpg	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:07	54197/54197	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:07%20GMT	https://marketifythemes.net/wp/cavani/01/project/fele-sweet/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/project/fele-sweet/index.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:07	52846/52846	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:08%20GMT	https://marketifythemes.net/wp/cavani/01/project/alice-moon/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/project/alice-moon/index.html	(from https://marketifythemes.net/wp/cavani/01/creative-portfolio/)
13:30:07	1833/1833	---MCZ	200	added ('OK')	text/css	etag:W/%22763-62a1e41a-df34daedc33838dd;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-61.css?ver=1654776858	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-61f1a5.css	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:08	6540/6540	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:08%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/61	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/61.json	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:08	2439/2439	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:09%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fservices%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embeda4ff.json	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:30:09%20GMT	https://marketifythemes.net/wp/cavani/01/?p=61	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/index094d.html	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:08	2497/2497	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:30:09%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fservices%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed6dd8	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:09	1124/1124	---M-Z	200	added ('OK')	image/svg+xml	etag:%22464-62d798e9-f863158c43ac8682;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-3d.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-3d.svg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:09	1857/1857	---M-Z	200	added ('OK')	image/svg+xml	etag:%22741-62d798ea-52cebc0bcf8665c6;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-play-button.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-play-button.svg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:09	280818/280818	---M--	200	added ('OK')	image/jpeg	etag:%22448f2-62a1e176-1da51724566adba0;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/7-1.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/7-1.jpg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:10	872/872	---M-Z	200	added ('OK')	image/svg+xml	etag:%22368-62d798ea-64d5f963682ef5f5;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-web.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-web.svg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:10	55238/55238	---M--	200	added ('OK')	image/jpeg	etag:%22d7c6-62a1e16f-14a59db81af192a2;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5-2.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5-2.jpg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:10	470/470	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d6-62d798ea-c2f6cb1491e420a2;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-progress.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-progress.svg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:11	1524/1524	---M-Z	200	added ('OK')	image/svg+xml	etag:%225f4-62d798e9-8746d9068bc84e46;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-instagram.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-instagram.svg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:11	106947/106947	---M--	200	added ('OK')	image/jpeg	etag:%221a1c3-62a1e15f-dfd20dabd38d7505;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/1-1.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/1-1.jpg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:11	214821/214821	---M--	200	added ('OK')	image/jpeg	etag:%2234725-62a1e17a-1017bfeed4561b3;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/8.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/8.jpg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:11	85670/85670	---M--	200	added ('OK')	image/jpeg	etag:%2214ea6-62a1e162-c41d46fae051975c;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/2-2.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/2-2.jpg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:12	1822/1822	---M-Z	200	added ('OK')	image/svg+xml	etag:%2271e-62d798e9-71325f02be15e0f5;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-layers.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/cavani-core/shortcode/assets/svg/a-layers.svg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:13	1598/1598	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:14%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/101	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/101.json	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:13	2454/2454	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:14%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Flatest-news%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed63b9.json	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:30:14%20GMT	https://marketifythemes.net/wp/cavani/01/?p=101	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/index198a.html	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:14	2512/2512	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:30:14%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Flatest-news%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embedbf47	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:14	7951/7951	---MCZ	200	added ('OK')	text/css	etag:W/%2220d8-62a192d4-4e64c8cd20d7e92b;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-72.css?ver=1654756052	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-727670.css	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:14	57360/57360	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:15%20GMT	https://marketifythemes.net/wp/cavani/01/why-we-should-read-fewer-books/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/why-we-should-read-fewer-books/index.html	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:14	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-62a192c6-8fd7f4af03a80483;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:14	57346/57346	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:15%20GMT	https://marketifythemes.net/wp/cavani/01/a-final-farewell-to-the-ipod/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/a-final-farewell-to-the-ipod/index.html	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:15	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-62a192c6-f885ac787a0cd170;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:15	57437/57437	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:16%20GMT	https://marketifythemes.net/wp/cavani/01/dealing-with-spring-allergy-symptoms/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/dealing-with-spring-allergy-symptoms/index.html	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:15	10333/10333	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:16%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/72	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/pages/72.json	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:15	40926/40926	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:16%20GMT	https://marketifythemes.net/wp/cavani/01/latest-news/page/2/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/latest-news/page/2/index.html	(from https://marketifythemes.net/wp/cavani/01/latest-news/)
13:30:15	2459/2459	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:16%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fget-in-touch%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed9e9d.json	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:30:16%20GMT	https://marketifythemes.net/wp/cavani/01/?p=72	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/indexae74.html	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:17	152229/152229	---M--	200	added ('OK')	image/jpeg	etag:%22252a5-62a1e3d2-55160caef45cb00d;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/9-presentation.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/9-presentation.jpg	(from https://marketifythemes.net/wp/cavani/01/services/)
13:30:17	2517/2517	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:30:17%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fget-in-touch%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embedc174	(from https://marketifythemes.net/wp/cavani/01/get-in-touch/)
13:30:18	1929/1929	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:18%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/posts/1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/posts/1.json	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:18	1715/1715	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c50fe422a71cc3e3651ab683e5ef1987%22	https://marketifythemes.net/wp/cavani/01/hello-world/feed/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/hello-world/feed/index.html	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:18	2457/2457	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:19%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fhello-world%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed0f11.json	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:30:19%20GMT	https://marketifythemes.net/wp/cavani/01/?p=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/indexcff1.html	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:19	2515/2515	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:30:19%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Fhello-world%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embedc46f	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:19	50441/50441	---M--	200	added ('OK')	image/jpeg	etag:%22c509-6298a343-71fb868dd9b56791;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5-1.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/5-1.jpg	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:19	43291/43291	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:20%20GMT	https://marketifythemes.net/wp/cavani/01/author/marketify/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/author/marketify/index.html	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:20	482/482	---M-Z	200	added ('OK')	image/svg+xml	etag:%221e2-62d79756-83ffeeb346dccbbc;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/svg/reply.svg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/themes/cavani/framework/svg/reply.svg	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:20	57849/57849	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:21%20GMT	https://marketifythemes.net/wp/cavani/01/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/the-age-of-extinction-is-here-some-of-us-just-dont-know-it-yet/index.html	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:20	848/848	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c50fe422a71cc3e3651ab683e5ef1987%22	https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/feed/	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/feed/index.html	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
13:30:20	1737/1737	---M-Z	200	added ('OK')	text/css	etag:%226c9-62a21eff-210339c36ac32714;gz%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-110.css?ver=1654791935	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/elementor/css/post-110ccbf.css	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
13:30:21	8354/8354	---MCZ	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:22%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/wp/v2/posts/110	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/wp/v2/posts/110.json	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
13:30:21	45037/45037	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Jul%202022%2009:30:21%20GMT	https://marketifythemes.net/wp/cavani/01/hello-world/?replytocom=1	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/hello-world/index6809.html	(from https://marketifythemes.net/wp/cavani/01/hello-world/)
13:30:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Jul%202022%2009:30:23%20GMT	https://marketifythemes.net/wp/cavani/01/?p=110	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/index5f87.html	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
13:30:23	2696/2696	---M-Z	200	added ('OK')	application/json	date:Sat,%2030%20Jul%202022%2009:30:23%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Freasons-why-people-use-discord%2F	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed8c72.json	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
13:30:23	2789/2789	---M-Z	200	added ('OK')	text/xml	date:Sat,%2030%20Jul%202022%2009:30:24%20GMT	https://marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fcavani%2F01%2Freasons-why-people-use-discord%2F&format=xml	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-json/oembed/1.0/embed636b	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
13:30:25	63452/63452	---M--	200	added ('OK')	image/jpeg	etag:%22f7dc-6298a34a-1905364b1224046;;;%22	https://marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/7.jpg	C:/Users/MM/Desktop/portfolio/pt/marketifythemes.net/wp/cavani/01/wp-content/uploads/2022/06/7.jpg	(from https://marketifythemes.net/wp/cavani/01/reasons-why-people-use-discord/)
